location,date,hits
AK,2020-02-01,0
AK,2020-02-02,0
AK,2020-02-03,0
AK,2020-02-04,0
AK,2020-02-05,0
AK,2020-02-06,0
AK,2020-02-07,0
AK,2020-02-08,0
AK,2020-02-09,0
AK,2020-02-10,0
AK,2020-02-11,0
AK,2020-02-12,0
AK,2020-02-13,0
AK,2020-02-14,0
AK,2020-02-15,0
AK,2020-02-16,0
AK,2020-02-17,0
AK,2020-02-18,0
AK,2020-02-19,0
AK,2020-02-20,0
AK,2020-02-21,0
AK,2020-02-22,0
AK,2020-02-23,0
AK,2020-02-24,0
AK,2020-02-25,0
AK,2020-02-26,0
AK,2020-02-27,0
AK,2020-02-28,0
AK,2020-02-29,0
AK,2020-03-01,0
AK,2020-03-02,0
AK,2020-03-03,0
AK,2020-03-04,112.12121212121212
AK,2020-03-05,0
AK,2020-03-06,0
AK,2020-03-07,0
AK,2020-03-08,0
AK,2020-03-09,0
AK,2020-03-10,0
AK,2020-03-11,0
AK,2020-03-12,0
AK,2020-03-13,0
AK,2020-03-14,0
AK,2020-03-15,0
AK,2020-03-16,0
AK,2020-03-17,112.12121212121212
AK,2020-03-18,109.0909090909091
AK,2020-03-19,0
AK,2020-03-20,109.0909090909091
AK,2020-03-21,0
AK,2020-03-22,0
AK,2020-03-23,209.0909090909091
AK,2020-03-24,106.06060606060606
AK,2020-03-25,0
AK,2020-03-26,103.03030303030303
AK,2020-03-27,303.030303030303
AK,2020-03-28,0
AK,2020-03-29,112.12121212121212
AK,2020-03-30,193.93939393939394
AK,2020-03-31,193.93939393939394
AK,2020-04-01,193.93939393939394
AL,2020-02-01,0
AL,2020-02-02,0
AL,2020-02-03,0
AL,2020-02-04,7.757575757575758
AL,2020-02-05,0
AL,2020-02-06,0
AL,2020-02-07,0
AL,2020-02-08,0
AL,2020-02-09,9.696969696969697
AL,2020-02-10,0
AL,2020-02-11,0
AL,2020-02-12,7.757575757575758
AL,2020-02-13,0
AL,2020-02-14,0
AL,2020-02-15,0
AL,2020-02-16,0
AL,2020-02-17,0
AL,2020-02-18,0
AL,2020-02-19,0
AL,2020-02-20,0
AL,2020-02-21,0
AL,2020-02-22,0
AL,2020-02-23,0
AL,2020-02-24,9.696969696969697
AL,2020-02-25,0
AL,2020-02-26,0
AL,2020-02-27,0
AL,2020-02-28,0
AL,2020-02-29,0
AL,2020-03-01,0
AL,2020-03-02,0
AL,2020-03-03,0
AL,2020-03-04,0
AL,2020-03-05,0
AL,2020-03-06,0
AL,2020-03-07,0
AL,2020-03-08,11.636363636363637
AL,2020-03-09,0
AL,2020-03-10,0
AL,2020-03-11,0
AL,2020-03-12,0
AL,2020-03-13,0
AL,2020-03-14,0
AL,2020-03-15,0
AL,2020-03-16,0
AL,2020-03-17,19.393939393939394
AL,2020-03-18,29.090909090909093
AL,2020-03-19,56.24242424242424
AL,2020-03-20,64
AL,2020-03-21,9.696969696969697
AL,2020-03-22,31.03030303030303
AL,2020-03-23,95.03030303030303
AL,2020-03-24,36.84848484848485
AL,2020-03-25,56.24242424242424
AL,2020-03-26,124.12121212121212
AL,2020-03-27,81.45454545454545
AL,2020-03-28,83.39393939393939
AL,2020-03-29,100.84848484848484
AL,2020-03-30,83.39393939393939
AL,2020-03-31,79.51515151515152
AL,2020-04-01,64
AR,2020-02-01,0
AR,2020-02-02,0
AR,2020-02-03,0
AR,2020-02-04,0
AR,2020-02-05,0
AR,2020-02-06,0
AR,2020-02-07,0
AR,2020-02-08,0
AR,2020-02-09,0
AR,2020-02-10,0
AR,2020-02-11,0
AR,2020-02-12,0
AR,2020-02-13,0
AR,2020-02-14,0
AR,2020-02-15,0
AR,2020-02-16,0
AR,2020-02-17,0
AR,2020-02-18,0
AR,2020-02-19,0
AR,2020-02-20,0
AR,2020-02-21,0
AR,2020-02-22,0
AR,2020-02-23,0
AR,2020-02-24,15.515151515151516
AR,2020-02-25,0
AR,2020-02-26,0
AR,2020-02-27,0
AR,2020-02-28,0
AR,2020-02-29,0
AR,2020-03-01,0
AR,2020-03-02,0
AR,2020-03-03,0
AR,2020-03-04,0
AR,2020-03-05,0
AR,2020-03-06,0
AR,2020-03-07,0
AR,2020-03-08,0
AR,2020-03-09,0
AR,2020-03-10,0
AR,2020-03-11,0
AR,2020-03-12,0
AR,2020-03-13,0
AR,2020-03-14,19.393939393939394
AR,2020-03-15,0
AR,2020-03-16,0
AR,2020-03-17,15.515151515151516
AR,2020-03-18,31.03030303030303
AR,2020-03-19,124.12121212121212
AR,2020-03-20,93.0909090909091
AR,2020-03-21,36.84848484848485
AR,2020-03-22,19.393939393939394
AR,2020-03-23,110.54545454545455
AR,2020-03-24,50.42424242424242
AR,2020-03-25,17.454545454545453
AR,2020-03-26,71.75757575757576
AR,2020-03-27,65.93939393939394
AR,2020-03-28,17.454545454545453
AR,2020-03-29,75.63636363636364
AR,2020-03-30,75.63636363636364
AR,2020-03-31,91.15151515151516
AR,2020-04-01,62.06060606060606
AZ,2020-02-01,0
AZ,2020-02-02,0
AZ,2020-02-03,6.363636363636363
AZ,2020-02-04,0
AZ,2020-02-05,0
AZ,2020-02-06,0
AZ,2020-02-07,0
AZ,2020-02-08,0
AZ,2020-02-09,0
AZ,2020-02-10,0
AZ,2020-02-11,3.8181818181818183
AZ,2020-02-12,0
AZ,2020-02-13,0
AZ,2020-02-14,0
AZ,2020-02-15,0
AZ,2020-02-16,0
AZ,2020-02-17,0
AZ,2020-02-18,0
AZ,2020-02-19,0
AZ,2020-02-20,0
AZ,2020-02-21,0
AZ,2020-02-22,0
AZ,2020-02-23,0
AZ,2020-02-24,0
AZ,2020-02-25,0
AZ,2020-02-26,0
AZ,2020-02-27,3.8181818181818183
AZ,2020-02-28,0
AZ,2020-02-29,0
AZ,2020-03-01,0
AZ,2020-03-02,0
AZ,2020-03-03,0
AZ,2020-03-04,3.8181818181818183
AZ,2020-03-05,0
AZ,2020-03-06,0
AZ,2020-03-07,0
AZ,2020-03-08,0
AZ,2020-03-09,0
AZ,2020-03-10,3.8181818181818183
AZ,2020-03-11,0
AZ,2020-03-12,0
AZ,2020-03-13,0
AZ,2020-03-14,0
AZ,2020-03-15,0
AZ,2020-03-16,7.636363636363637
AZ,2020-03-17,3.8181818181818183
