location,date,hits
AK,2020-02-01,0
AK,2020-02-02,0
AK,2020-02-03,78.22828759934023
AK,2020-02-04,0
AK,2020-02-05,0
AK,2020-02-06,0
AK,2020-02-07,0
AK,2020-02-08,0
AK,2020-02-09,0
AK,2020-02-10,0
AK,2020-02-11,0
AK,2020-02-12,0
AK,2020-02-13,0
AK,2020-02-14,0
AK,2020-02-15,0
AK,2020-02-16,0
AK,2020-02-17,0
AK,2020-02-18,0
AK,2020-02-19,0
AK,2020-02-20,0
AK,2020-02-21,0
AK,2020-02-22,0
AK,2020-02-23,0
AK,2020-02-24,0
AK,2020-02-25,0
AK,2020-02-26,79.84660743739691
AK,2020-02-27,0
AK,2020-02-28,0
AK,2020-02-29,0
AK,2020-03-01,0
AK,2020-03-02,0
AK,2020-03-03,0
AK,2020-03-04,0
AK,2020-03-05,0
AK,2020-03-06,0
AK,2020-03-07,75.60582920977659
AK,2020-03-08,0
AK,2020-03-09,0
AK,2020-03-10,0
AK,2020-03-11,0
AK,2020-03-12,0
AK,2020-03-13,0
AK,2020-03-14,0
AK,2020-03-15,0
AK,2020-03-16,45.131578947368425
AK,2020-03-17,19.25925925925926
AK,2020-03-18,78.55713375318639
AK,2020-03-19,203.0214424951267
AK,2020-03-20,61.07115009746589
AK,2020-03-21,0
AL,2020-02-01,4.8189248762932975
AL,2020-02-02,0
AL,2020-02-03,0.47407407407407404
AL,2020-02-04,4.4900787224471435
AL,2020-02-05,0
AL,2020-02-06,4.4900787224471435
AL,2020-02-07,3.6500787224471436
AL,2020-02-08,0
AL,2020-02-09,1.422222222222222
AL,2020-02-10,4.4900787224471435
AL,2020-02-11,0
AL,2020-02-12,2.7862378167641326
AL,2020-02-13,3.6500787224471436
AL,2020-02-14,0
AL,2020-02-15,2.134736842105263
AL,2020-02-16,0
AL,2020-02-17,0
AL,2020-02-18,0
AL,2020-02-19,0
AL,2020-02-20,2.8458479532163743
AL,2020-02-21,0
AL,2020-02-22,0
AL,2020-02-23,0
AL,2020-02-24,0
AL,2020-02-25,4.8189248762932975
AL,2020-02-26,4.8189248762932975
AL,2020-02-27,3.9789248762932976
AL,2020-02-28,0
AL,2020-02-29,3.616569200779727
AL,2020-03-01,0.9481481481481481
AL,2020-03-02,0
AL,2020-03-03,0
AL,2020-03-04,4.8189248762932975
AL,2020-03-05,0.711111111111111
AL,2020-03-06,0
AL,2020-03-07,0
AL,2020-03-08,0
AL,2020-03-09,0
AL,2020-03-10,2.8458479532163743
AL,2020-03-11,0
AL,2020-03-12,0
AL,2020-03-13,2.134736842105263
AL,2020-03-14,5.918492277702804
AL,2020-03-15,0
AL,2020-03-16,8.063553006447744
AL,2020-03-17,18.94197255960414
AL,2020-03-18,30.575429599640128
AL,2020-03-19,36.671722896986054
AL,2020-03-20,48.420468585994904
AL,2020-03-21,27.25925925925926
AR,2020-02-01,19.3033363322837
AR,2020-02-02,0
AR,2020-02-03,13.378831159094316
AR,2020-02-04,12.561358524516418
AR,2020-02-05,0
AR,2020-02-06,0
AR,2020-02-07,12.561358524516418
AR,2020-02-08,0
AR,2020-02-09,0
AR,2020-02-10,0
AR,2020-02-11,0
AR,2020-02-12,0
AR,2020-02-13,0
AR,2020-02-14,0
AR,2020-02-15,0
AR,2020-02-16,18.311598440545808
AR,2020-02-17,0
AR,2020-02-18,11.984435447593341
AR,2020-02-19,0
AR,2020-02-20,0
AR,2020-02-21,15.16135852451642
AR,2020-02-22,0
AR,2020-02-23,0
AR,2020-02-24,6.326315789473684
AR,2020-02-25,0
AR,2020-02-26,11.51864597390913
AR,2020-02-27,0
AR,2020-02-28,0
AR,2020-02-29,0
AR,2020-03-01,0
AR,2020-03-02,0
AR,2020-03-03,13.79364597390913
AR,2020-03-04,0
AR,2020-03-05,0
AR,2020-03-06,0
AR,2020-03-07,0
AR,2020-03-08,10.811598440545808
AR,2020-03-09,0
AR,2020-03-10,15.16135852451642
AR,2020-03-11,0
AR,2020-03-12,0
AR,2020-03-13,6.326315789473684
AR,2020-03-14,10.020808966861598
AR,2020-03-15,16.94388588993852
AR,2020-03-16,13.79364597390913
AR,2020-03-17,35.8833820662768
AR,2020-03-18,61.200254910781226
AR,2020-03-19,124.97851626930574
AR,2020-03-20,116.09862423151897
AR,2020-03-21,41.48148148148148
AZ,2020-02-01,0
AZ,2020-02-02,0
AZ,2020-02-03,3.4302384165542064
AZ,2020-02-04,2.249032088768931
AZ,2020-02-05,0
AZ,2020-02-06,1.3259551656920079
AZ,2020-02-07,2.249032088768931
AZ,2020-02-08,4.059574149047833
AZ,2020-02-09,1.844032088768931
AZ,2020-02-10,2.249032088768931
AZ,2020-02-11,2.249032088768931
AZ,2020-02-12,5.123695456590194
AZ,2020-02-13,0.2814814814814815
AZ,2020-02-14,1.844032088768931
AZ,2020-02-15,2.249032088768931
AZ,2020-02-16,0
AZ,2020-02-17,1.0444736842105264
AZ,2020-02-18,1.844032088768931
AZ,2020-02-19,0.2814814814814815
AZ,2020-02-20,0
AZ,2020-02-21,2.249032088768931
AZ,2020-02-22,0
AZ,2020-02-23,0
AZ,2020-02-24,2.249032088768931
AZ,2020-02-25,1.0444736842105264
AZ,2020-02-26,2.249032088768931
AZ,2020-02-27,2.249032088768931
AZ,2020-02-28,0
AZ,2020-02-29,0
AZ,2020-03-01,0
AZ,2020-03-02,3.7783963112910484
AZ,2020-03-03,1.0444736842105264
AZ,2020-03-04,3.9191370520317887
AZ,2020-03-05,1.0444736842105264
AZ,2020-03-06,3.244137052031789
AZ,2020-03-07,0
AZ,2020-03-08,0
AZ,2020-03-09,0
AZ,2020-03-10,2.249032088768931
AZ,2020-03-11,1.844032088768931
AZ,2020-03-12,1.259278752436647
AZ,2020-03-13,1.3259551656920079
AZ,2020-03-14,0
AZ,2020-03-15,1.844032088768931
AZ,2020-03-16,3.5868578497525867
AZ,2020-03-17,8.343051431998802
AZ,2020-03-18,20.010519568151146
AZ,2020-03-19,11.126039136302294
AZ,2020-03-20,20.8219485680012
AZ,2020-03-21,10.555555555555555
CA,2020-02-01,0.7
CA,2020-02-02,1
CA,2020-02-03,2.4
CA,2020-02-04,1.9
CA,2020-02-05,2
CA,2020-02-06,2
CA,2020-02-07,1
CA,2020-02-08,1.7
